secs in Event,TrackName,Event,MidiChannel,Note,
0,vocal,Note Off,3,e6,
0,vocal,Note Off,3,e6,
0.0527425833333333,vocal,Note On,3,e6,
0,vocal,Note On,3,e6,
0,vocal,Note On,3,e6,
0,vocal,Note On,3,e6,
0,vocal,Note On,3,e6,
0.3164555,vocal,Note Off,3,e6,
0,vocal,Note Off,3,e6,
0,vocal,Note Off,3,e6,
0,vocal,Note Off,3,e6,
0,vocal,Note Off,3,e6,
0.15822775,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0.421940666666667,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
1.47679233333333,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0.105485166666667,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0.0527425833333333,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0.3164555,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0.15822775,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0.421940666666667,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
2.42615883333333,vocal,Note On,3,a5,
0,vocal,Note On,3,a5,
0,vocal,Note On,3,a5,
0,vocal,Note On,3,a5,
0,vocal,Note On,3,a5,
0.632911,vocal,Note Off,3,a5,
0,vocal,Note Off,3,a5,
0,vocal,Note Off,3,a5,
0,vocal,Note Off,3,a5,
0,vocal,Note Off,3,a5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0.210970333333333,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0.105485166666667,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0.3164555,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0.15822775,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0.210970333333333,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0.263712916666667,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0.210970333333333,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0.421940666666667,vocal,Note On,3,a5,
0,vocal,Note On,3,a5,
0,vocal,Note On,3,a5,
0,vocal,Note On,3,a5,
0,vocal,Note On,3,a5,
0.632911,vocal,Note Off,3,a5,
0,vocal,Note Off,3,a5,
0,vocal,Note Off,3,a5,
0,vocal,Note Off,3,a5,
0,vocal,Note Off,3,a5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0.210970333333333,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0.105485166666667,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0.3164555,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0.15822775,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0.210970333333333,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0.105485166666667,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0.105485166666667,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0.0527425833333333,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0.210970333333333,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0.105485166666667,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0.105485166666667,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0.0527425833333333,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0.210970333333333,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0.105485166666667,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0.421940666666667,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
1.16033683333333,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0.105485166666667,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0.0527425833333333,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0.210970333333333,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0.105485166666667,vocal,Note On,3,f#6,
0,vocal,Note On,3,f#6,
0,vocal,Note On,3,f#6,
0,vocal,Note On,3,f#6,
0,vocal,Note On,3,f#6,
0.3164555,vocal,Note Off,3,f#6,
0,vocal,Note Off,3,f#6,
0,vocal,Note Off,3,f#6,
0,vocal,Note Off,3,f#6,
0,vocal,Note Off,3,f#6,
0.15822775,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0.3164555,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0.15822775,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0.632911,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
40.8227595,vocal,Note On,3,b5,
0.3164555,vocal,Note Off,3,b5,
0.15822775,vocal,Note On,3,b5,
0.105485166666667,vocal,Note Off,3,b5,
0.0527425833333333,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0.421940666666667,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
1.47679233333333,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0.105485166666667,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0.0527425833333333,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0.3164555,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0.15822775,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0.15822775,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0.263712916666667,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0.0527425833333333,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
1.42404975,vocal,Note On,3,e6,
0,vocal,Note On,3,e6,
0,vocal,Note On,3,e6,
0,vocal,Note On,3,e6,
0,vocal,Note On,3,e6,
0.105485166666667,vocal,Note Off,3,e6,
0,vocal,Note Off,3,e6,
0,vocal,Note Off,3,e6,
0,vocal,Note Off,3,e6,
0,vocal,Note Off,3,e6,
0.0527425833333333,vocal,Note On,3,e6,
0,vocal,Note On,3,e6,
0,vocal,Note On,3,e6,
0,vocal,Note On,3,e6,
0,vocal,Note On,3,e6,
0.3164555,vocal,Note Off,3,e6,
0,vocal,Note Off,3,e6,
0,vocal,Note Off,3,e6,
0,vocal,Note Off,3,e6,
0,vocal,Note Off,3,e6,
0.15822775,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0.421940666666667,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
1.47679233333333,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0.105485166666667,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0.0527425833333333,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0.3164555,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0.15822775,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0.421940666666667,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
2.42615883333333,vocal,Note On,3,a5,
0,vocal,Note On,3,a5,
0,vocal,Note On,3,a5,
0,vocal,Note On,3,a5,
0,vocal,Note On,3,a5,
0.632911,vocal,Note Off,3,a5,
0,vocal,Note Off,3,a5,
0,vocal,Note Off,3,a5,
0,vocal,Note Off,3,a5,
0,vocal,Note Off,3,a5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0.210970333333333,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0.105485166666667,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0.3164555,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0.15822775,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0.210970333333333,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0.263712916666667,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0.210970333333333,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0.421940666666667,vocal,Note On,3,a5,
0,vocal,Note On,3,a5,
0,vocal,Note On,3,a5,
0,vocal,Note On,3,a5,
0,vocal,Note On,3,a5,
0.632911,vocal,Note Off,3,a5,
0,vocal,Note Off,3,a5,
0,vocal,Note Off,3,a5,
0,vocal,Note Off,3,a5,
0,vocal,Note Off,3,a5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0.210970333333333,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0.105485166666667,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0.3164555,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0.15822775,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0,vocal,Note On,3,b5,
0.210970333333333,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0,vocal,Note Off,3,b5,
0.105485166666667,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0.105485166666667,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0.0527425833333333,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0,vocal,Note On,3,c#6,
0.210970333333333,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0,vocal,Note Off,3,c#6,
0.105485166666667,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0.105485166666667,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0.0527425833333333,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0.210970333333333,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0.105485166666667,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0.421940666666667,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
1.16033683333333,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0.105485166666667,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0.0527425833333333,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0,vocal,Note On,3,d6,
0.210970333333333,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
0,vocal,Note Off,3,d6,
22.2573701666667,vocal,Note On,3,e6,
0.105485166666667,vocal,Note Off,3,e6,
0.0527425833333333,vocal,Note On,3,e6,
0.3164555,vocal,Note Off,3,e6,
0.47468325,vocal,Note On,3,a5,
0.632911,vocal,Note On,3,b5,
0.210970333333333,vocal,Note Off,3,b5,
0.105485166666667,vocal,Note On,3,d#6,
0.3164555,vocal,Note Off,3,a5,
0,vocal,Note Off,3,d#6,
0.15822775,vocal,Note On,3,b5,
0.3164555,vocal,Note Off,3,b5,
0.15822775,vocal,Note On,3,d#6,
0.210970333333333,vocal,Note Off,3,d#6,
0.421940666666667,vocal,Note On,3,a5,
0.632911,vocal,Note On,3,b5,
0.210970333333333,vocal,Note Off,3,b5,
0.105485166666667,vocal,Note On,3,d#6,
0.3164555,vocal,Note Off,3,a5,
0,vocal,Note Off,3,d#6,
0.15822775,vocal,Note On,3,b5,
0.3164555,vocal,Note Off,3,b5,
0.15822775,vocal,Note On,3,d#6,
0.210970333333333,vocal,Note Off,3,d#6,
0.421940666666667,vocal,Note On,3,g6,
0.632911,vocal,Note On,3,e6,
0.210970333333333,vocal,Note Off,3,e6,
0.105485166666667,vocal,Note On,3,e6,
0.3164555,vocal,Note Off,3,g6,
0,vocal,Note Off,3,e6,
0.15822775,vocal,Note On,3,e6,
0.3164555,vocal,Note Off,3,e6,
0.15822775,vocal,Note On,3,e6,
0.210970333333333,vocal,Note Off,3,e6,
0.421940666666667,vocal,Note On,3,g6,
0.632911,vocal,Note On,3,e6,
0.210970333333333,vocal,Note Off,3,e6,
0.105485166666667,vocal,Note On,3,e6,
0.3164555,vocal,Note Off,3,g6,
0,vocal,Note Off,3,e6,
0.15822775,vocal,Note On,3,e6,
0.3164555,vocal,Note Off,3,e6,
0.15822775,vocal,Note On,3,e6,
0.210970333333333,vocal,Note Off,3,e6,
0.421940666666667,vocal,Note On,3,a5,
0.632911,vocal,Note On,3,b5,
0.210970333333333,vocal,Note Off,3,b5,
0.105485166666667,vocal,Note On,3,d#6,
0.3164555,vocal,Note Off,3,a5,
0,vocal,Note Off,3,d#6,
0.15822775,vocal,Note On,3,b5,
0.3164555,vocal,Note Off,3,b5,
0.15822775,vocal,Note On,3,d#6,
0.210970333333333,vocal,Note Off,3,d#6,
0,work track,Program Change,1,c0,
0,lead_guit,Program Change,5,c0,
93.670828,lead_guit,Note On,5,e4,
0,lead_guit,Note On,5,e4,
0,lead_guit,Note On,5,e4,
0.210970333333333,lead_guit,Note Off,5,e4,
0,lead_guit,Note Off,5,e4,
0,lead_guit,Note Off,5,e4,
0.105485166666667,lead_guit,Note On,5,e5,
0,lead_guit,Note On,5,e5,
0,lead_guit,Note On,5,e5,
0.632911,lead_guit,Note Off,5,e5,
0,lead_guit,Note Off,5,e5,
0,lead_guit,Note Off,5,e5,
0.3164555,lead_guit,Note On,5,d5,
0,lead_guit,Note On,5,d5,
0,lead_guit,Note On,5,d5,
0.210970333333333,lead_guit,Note Off,5,d5,
0,lead_guit,Note Off,5,d5,
0,lead_guit,Note Off,5,d5,
0.105485166666667,lead_guit,Note On,5,d5,
0,lead_guit,Note On,5,d5,
0,lead_guit,Note On,5,d5,
0.632911,lead_guit,Note Off,5,d5,
0,lead_guit,Note Off,5,d5,
0,lead_guit,Note Off,5,d5,
0.3164555,lead_guit,Note On,5,c#5,
0,lead_guit,Note On,5,c#5,
0,lead_guit,Note On,5,c#5,
0.210970333333333,lead_guit,Note Off,5,c#5,
0,lead_guit,Note Off,5,c#5,
0,lead_guit,Note Off,5,c#5,
0.105485166666667,lead_guit,Note On,5,c#5,
0,lead_guit,Note On,5,c#5,
0,lead_guit,Note On,5,c#5,
0.632911,lead_guit,Note Off,5,c#5,
0,lead_guit,Note Off,5,c#5,
0,lead_guit,Note Off,5,c#5,
0.3164555,lead_guit,Note On,5,b4,
0,lead_guit,Note On,5,b4,
0,lead_guit,Note On,5,b4,
0.210970333333333,lead_guit,Note Off,5,b4,
0,lead_guit,Note Off,5,b4,
0,lead_guit,Note Off,5,b4,
0.105485166666667,lead_guit,Note On,5,g5,
0,lead_guit,Note On,5,g5,
0,lead_guit,Note On,5,g5,
0.105485166666667,lead_guit,Note Off,5,g5,
0,lead_guit,Note Off,5,g5,
0,lead_guit,Note Off,5,g5,
0.0527425833333333,lead_guit,Note On,5,a5,
0,lead_guit,Note On,5,a5,
0,lead_guit,Note On,5,a5,
0.105485166666667,lead_guit,Note Off,5,a5,
0,lead_guit,Note Off,5,a5,
0,lead_guit,Note Off,5,a5,
0.0527425833333333,lead_guit,Note On,5,a#5,
0,lead_guit,Note On,5,a#5,
0,lead_guit,Note On,5,a#5,
0.0659282291666667,lead_guit,Note Off,5,a#5,
0,lead_guit,Note Off,5,a#5,
0,lead_guit,Note Off,5,a#5,
0.0395569375,lead_guit,Note On,5,a5,
0,lead_guit,Note On,5,a5,
0,lead_guit,Note On,5,a5,
0.0659282291666667,lead_guit,Note Off,5,a5,
0,lead_guit,Note Off,5,a5,
0,lead_guit,Note Off,5,a5,
0.0395569375,lead_guit,Note On,5,g5,
0,lead_guit,Note On,5,g5,
0,lead_guit,Note On,5,g5,
0.0659282291666667,lead_guit,Note Off,5,g5,
0,lead_guit,Note Off,5,g5,
0,lead_guit,Note Off,5,g5,
0.0395569375,lead_guit,Note On,5,a5,
0,lead_guit,Note On,5,a5,
0,lead_guit,Note On,5,a5,
0.105485166666667,lead_guit,Note Off,5,a5,
0,lead_guit,Note Off,5,a5,
0,lead_guit,Note Off,5,a5,
0.0527425833333333,lead_guit,Note On,5,e5,
0,lead_guit,Note On,5,e5,
0,lead_guit,Note On,5,e5,
0.105485166666667,lead_guit,Note Off,5,e5,
0,lead_guit,Note Off,5,e5,
0,lead_guit,Note Off,5,e5,
0.0527425833333333,lead_guit,Note On,5,e4,
0,lead_guit,Note On,5,e4,
0,lead_guit,Note On,5,e4,
0.210970333333333,lead_guit,Note Off,5,e4,
0,lead_guit,Note Off,5,e4,
0,lead_guit,Note Off,5,e4,
0.105485166666667,lead_guit,Note On,5,e5,
0,lead_guit,Note On,5,e5,
0,lead_guit,Note On,5,e5,
0.632911,lead_guit,Note Off,5,e5,
0,lead_guit,Note Off,5,e5,
0,lead_guit,Note Off,5,e5,
0.3164555,lead_guit,Note On,5,d5,
0,lead_guit,Note On,5,d5,
0,lead_guit,Note On,5,d5,
0.210970333333333,lead_guit,Note Off,5,d5,
0,lead_guit,Note Off,5,d5,
0,lead_guit,Note Off,5,d5,
0.105485166666667,lead_guit,Note On,5,d5,
0,lead_guit,Note On,5,d5,
0,lead_guit,Note On,5,d5,
0.632911,lead_guit,Note Off,5,d5,
0,lead_guit,Note Off,5,d5,
0,lead_guit,Note Off,5,d5,
0.3164555,lead_guit,Note On,5,c#5,
0,lead_guit,Note On,5,c#5,
0,lead_guit,Note On,5,c#5,
0.210970333333333,lead_guit,Note Off,5,c#5,
0,lead_guit,Note Off,5,c#5,
0,lead_guit,Note Off,5,c#5,
0.105485166666667,lead_guit,Note On,5,c#5,
0,lead_guit,Note On,5,c#5,
0,lead_guit,Note On,5,c#5,
0.632911,lead_guit,Note Off,5,c#5,
0,lead_guit,Note Off,5,c#5,
0,lead_guit,Note Off,5,c#5,
0.632911,lead_guit,Note On,5,d6,
0,lead_guit,Note On,5,d6,
0,lead_guit,Note On,5,d6,
0.210970333333333,lead_guit,Note Off,5,d6,
0,lead_guit,Note Off,5,d6,
0,lead_guit,Note Off,5,d6,
0.421940666666667,lead_guit,Note On,5,d6,
0,lead_guit,Note On,5,d6,
0,lead_guit,Note On,5,d6,
0.210970333333333,lead_guit,Note Off,5,d6,
0,lead_guit,Note Off,5,d6,
0,lead_guit,Note Off,5,d6,
0.105485166666667,lead_guit,Note On,5,e6,
0,lead_guit,Note On,5,e6,
0,lead_guit,Note On,5,e6,
0.843881333333333,lead_guit,Note Off,5,e6,
0,lead_guit,Note Off,5,e6,
0,lead_guit,Note Off,5,e6,
0.421940666666667,lead_guit,Note On,5,e6,
0,lead_guit,Note On,5,e6,
0,lead_guit,Note On,5,e6,
0.105485166666667,lead_guit,Note Off,5,e6,
0,lead_guit,Note Off,5,e6,
0,lead_guit,Note Off,5,e6,
0.0527425833333333,lead_guit,Note On,5,g6,
0,lead_guit,Note On,5,g6,
0,lead_guit,Note On,5,g6,
0.105485166666667,lead_guit,Note Off,5,g6,
0,lead_guit,Note Off,5,g6,
0,lead_guit,Note Off,5,g6,
0.0527425833333333,lead_guit,Note On,5,e6,
0,lead_guit,Note On,5,e6,
0,lead_guit,Note On,5,e6,
0.105485166666667,lead_guit,Note Off,5,e6,
0,lead_guit,Note Off,5,e6,
0,lead_guit,Note Off,5,e6,
0.210970333333333,lead_guit,Note On,5,e6,
0,lead_guit,Note On,5,e6,
0,lead_guit,Note On,5,e6,
0.421940666666667,lead_guit,Note Off,5,e6,
0,lead_guit,Note Off,5,e6,
0,lead_guit,Note Off,5,e6,
0.210970333333333,lead_guit,Note On,5,e6,
0,lead_guit,Note On,5,e6,
0,lead_guit,Note On,5,e6,
0.105485166666667,lead_guit,Note Off,5,e6,
0,lead_guit,Note Off,5,e6,
0,lead_guit,Note Off,5,e6,
0.0527425833333333,lead_guit,Note On,5,g6,
0,lead_guit,Note On,5,g6,
0,lead_guit,Note On,5,g6,
0.105485166666667,lead_guit,Note Off,5,g6,
0,lead_guit,Note Off,5,g6,
0,lead_guit,Note Off,5,g6,
0.0527425833333333,lead_guit,Note On,5,a6,
0,lead_guit,Note On,5,a6,
